stimuli,response
"(51, 123)",0.25
"(51, 124)",0.3488372093023256
"(51, 126)",0.11363636363636363
"(51, 127)",0.24489795918367346
"(51, 128)",0.37681159420289856
"(51, 132)",0.16666666666666666
"(51, 133)",0.3333333333333333
"(51, 134)",0.2631578947368421
"(51, 135)",0.23255813953488372
"(51, 138)",0.4074074074074074
"(51, 139)",0.21428571428571427
"(52, 52)",0.8154574132492114
"(52, 53)",0.2972972972972973
"(52, 54)",0.0
"(52, 55)",0.8235294117647058
"(52, 56)",0.2222222222222222
"(52, 57)",0.3333333333333333
"(52, 58)",0.4444444444444444
"(52, 59)",0.375
"(52, 60)",0.6
"(52, 61)",0.2857142857142857
"(52, 62)",0.25
"(52, 63)",0.3333333333333333
"(52, 64)",0.6666666666666666
"(52, 65)",0.5833333333333334
"(52, 66)",0.42857142857142855
"(52, 67)",0.23076923076923078
"(52, 68)",0.22727272727272727
"(52, 69)",0.16666666666666666
"(52, 70)",0.2727272727272727
"(52, 71)",0.4666666666666667
"(52, 72)",0.4444444444444444
"(52, 73)",0.35714285714285715
"(52, 74)",0.21333333333333335
"(52, 75)",0.25
"(52, 76)",0.2727272727272727
"(52, 77)",0.25
"(52, 78)",0.41025641025641024
"(52, 79)",0.16666666666666666
"(52, 80)",0.2702702702702703
"(52, 81)",0.2
"(52, 82)",0.13636363636363635
"(52, 83)",0.2894736842105263
"(52, 84)",0.1111111111111111
"(52, 85)",0.0
"(52, 86)",0.5789473684210527
"(52, 87)",0.75
"(52, 88)",0.2857142857142857
"(52, 89)",0.38461538461538464
"(52, 90)",0.6746987951807228
"(52, 91)",0.2857142857142857
"(52, 92)",0.2558139534883721
"(52, 93)",0.4375
"(52, 94)",0.2
"(52, 95)",0.2857142857142857
"(52, 96)",0.2564102564102564
"(52, 97)",0.3333333333333333
"(52, 98)",0.1875
"(52, 99)",0.13636363636363635
"(52, 100)",0.8461538461538461
"(52, 101)",0.325
"(52, 102)",0.1111111111111111
"(52, 103)",0.42105263157894735
"(52, 104)",0.0
"(52, 105)",0.3
"(52, 106)",0.10526315789473684
"(52, 107)",0.2857142857142857
"(52, 108)",0.5
"(52, 109)",0.25
"(52, 110)",0.36363636363636365
"(52, 111)",0.31746031746031744
"(52, 112)",0.1
"(52, 113)",0.3783783783783784
"(52, 114)",0.09090909090909091
"(52, 115)",0.6988130563798219
"(52, 116)",0.4444444444444444
"(52, 117)",0.3055555555555556
"(52, 118)",0.08695652173913043
"(52, 119)",0.3333333333333333
"(52, 120)",0.2222222222222222
"(52, 121)",0.2
"(52, 122)",0.14285714285714285
"(52, 123)",0.17557251908396945
"(52, 124)",0.2222222222222222
"(52, 125)",0.18181818181818182
"(52, 126)",0.14634146341463414
"(52, 127)",0.32432432432432434
"(52, 128)",0.29069767441860467
"(52, 129)",0.23529411764705882
"(52, 130)",0.2564102564102564
"(52, 131)",0.3888888888888889
"(52, 132)",0.6356589147286822
"(52, 133)",0.1794871794871795
"(52, 134)",0.6216216216216216
"(52, 135)",0.20588235294117646
"(52, 136)",0.14285714285714285
"(52, 137)",0.25
"(52, 138)",0.6111111111111112
"(52, 139)",0.34782608695652173
"(52, 140)",0.25
"(52, 141)",0.0
"(52, 142)",0.7272727272727273
"(52, 143)",0.7954545454545454
"(52, 144)",0.2857142857142857
"(53, 53)",0.8069767441860465
"(53, 56)",0.37037037037037035
"(53, 68)",0.3170731707317073
"(53, 74)",0.44776119402985076
"(53, 78)",0.125
"(53, 80)",0.35294117647058826
"(53, 83)",0.32075471698113206
"(53, 90)",0.1951219512195122
"(53, 91)",0.4838709677419355
"(53, 92)",0.3333333333333333
"(53, 96)",0.30952380952380953
"(53, 97)",0.3559322033898305
"(53, 98)",0.2982456140350877
"(53, 105)",0.2765957446808511
"(53, 111)",0.3698630136986301
"(53, 113)",0.5142857142857142
"(53, 115)",0.2903225806451613
"(53, 123)",0.24285714285714285
"(53, 124)",0.4
"(53, 126)",0.6949152542372882
"(53, 127)",0.25
"(53, 128)",0.6178960096735188
"(53, 132)",0.17647058823529413
"(53, 133)",0.71875
"(53, 134)",0.2857142857142857
"(53, 135)",0.5882352941176471
"(53, 138)",0.3333333333333333
"(53, 139)",0.1951219512195122
"(54, 54)",0.8159509202453987
"(54, 57)",0.375
"(54, 59)",0.46153846153846156
"(54, 61)",0.6666666666666666
"(54, 64)",0.3333333333333333
"(54, 66)",0.42857142857142855
"(54, 69)",0.375
"(54, 70)",0.2857142857142857
"(54, 71)",0.2857142857142857
"(54, 73)",0.4117647058823529
"(54, 75)",0.5714285714285714
"(54, 76)",0.47058823529411764
"(54, 77)",0.4375
"(54, 81)",0.42857142857142855
"(54, 82)",0.4444444444444444
"(54, 84)",0.36363636363636365
"(54, 85)",0.5454545454545454
"(54, 87)",0.18181818181818182
"(54, 88)",0.6197183098591549
"(54, 94)",0.3076923076923077
"(54, 95)",0.14285714285714285
"(54, 99)",0.2
"(54, 101)",0.0
"(54, 102)",0.375
"(54, 103)",0.3333333333333333
"(54, 104)",0.5
"(54, 106)",0.6133333333333333
"(54, 112)",0.5833333333333334
"(54, 114)",0.2
"(54, 115)",0.3333333333333333
"(54, 117)",0.16666666666666666
"(54, 118)",0.6666666666666666
"(54, 120)",0.3
"(54, 121)",0.18181818181818182
"(54, 122)",0.3076923076923077
"(54, 123)",0.38095238095238093
"(54, 125)",0.2222222222222222
"(54, 130)",0.2
"(54, 132)",0.3333333333333333
"(54, 136)",0.14285714285714285
"(54, 140)",0.2222222222222222
"(54, 141)",0.09090909090909091
"(54, 143)",0.0
"(55, 55)",0.8555555555555555
"(55, 58)",0.4
"(55, 60)",0.4166666666666667
"(55, 62)",0.0
"(55, 63)",0.29411764705882354
"(55, 65)",0.2
"(55, 67)",0.1111111111111111
"(55, 70)",0.21428571428571427
"(55, 72)",0.46153846153846156
"(55, 79)",0.4166666666666667
"(55, 86)",0.2222222222222222
"(55, 87)",0.5882352941176471
"(55, 89)",0.3076923076923077
"(55, 93)",0.45454545454545453
"(55, 99)",0.21428571428571427
"(55, 100)",0.6923076923076923
"(55, 101)",0.29411764705882354
"(55, 103)",0.26666666666666666
"(55, 107)",0.23076923076923078
"(55, 108)",0.06666666666666667
"(55, 109)",0.3
"(55, 110)",0.26666666666666666
"(55, 115)",0.8
"(55, 116)",0.3333333333333333
"(55, 117)",0.35714285714285715
"(55, 119)",0.36363636363636365
"(55, 129)",0.16666666666666666
"(55, 130)",0.2777777777777778
"(55, 131)",0.23809523809523808
"(55, 137)",0.3
"(55, 142)",0.7142857142857143
"(55, 143)",1.0
"(55, 144)",0.19047619047619047
"(56, 56)",0.7763496143958869
"(56, 68)",0.3409090909090909
"(56, 74)",0.3333333333333333
"(56, 78)",0.3
"(56, 80)",0.32786885245901637
"(56, 83)",0.7647058823529411
"(56, 90)",0.25806451612903225
"(56, 91)",0.29545454545454547
"(56, 92)",0.47540983606557374
"(56, 96)",0.6094594594594595
"(56, 97)",0.30434782608695654
"(56, 98)",0.36904761904761907
"(56, 105)",0.6290322580645161
"(56, 111)",0.417910447761194
"(56, 113)",0.23684210526315788
"(56, 115)",0.27692307692307694
"(56, 123)",0.4032258064516129
"(56, 124)",0.35555555555555557
"(56, 126)",0.5517241379310345
"(56, 127)",0.2692307692307692
"(56, 128)",0.40350877192982454
"(56, 132)",0.3181818181818182
"(56, 133)",0.30612244897959184
"(56, 134)",0.3333333333333333
"(56, 135)",0.15384615384615385
"(56, 138)",0.13953488372093023
"(56, 139)",0.34782608695652173
"(57, 57)",0.7983193277310925
"(57, 59)",0.3333333333333333
"(57, 61)",0.3333333333333333
"(57, 64)",0.1111111111111111
"(57, 66)",0.3
"(57, 69)",0.2857142857142857
"(57, 70)",0.13333333333333333
"(57, 71)",0.8
"(57, 73)",0.0
"(57, 75)",0.24390243902439024
"(57, 76)",0.15384615384615385
"(57, 77)",0.8333333333333334
"(57, 81)",0.16666666666666666
"(57, 82)",0.3
"(57, 84)",0.4444444444444444
"(57, 85)",0.5
"(57, 87)",0.5
"(57, 88)",0.2708333333333333
"(57, 94)",0.4
"(57, 95)",0.5714285714285714
"(57, 99)",0.13333333333333333
"(57, 101)",0.7631578947368421
"(57, 102)",0.16666666666666666
"(57, 103)",0.5714285714285714
"(57, 104)",0.25
"(57, 106)",0.25
"(57, 112)",0.2727272727272727
"(57, 114)",0.15384615384615385
"(57, 115)",0.2857142857142857
"(57, 117)",0.5
"(57, 118)",0.36363636363636365
"(57, 120)",0.6
"(57, 121)",0.8
"(57, 122)",0.07692307692307693
"(57, 123)",0.25
"(57, 125)",0.0
"(57, 130)",0.3333333333333333
"(57, 132)",0.5555555555555556
"(57, 136)",0.25
"(57, 140)",0.8571428571428571
"(57, 141)",0.14285714285714285
"(57, 143)",0.2
"(58, 58)",0.8072289156626506
"(58, 60)",0.25
"(58, 62)",0.3125
"(58, 63)",0.1875
"(58, 65)",0.7647058823529411
"(58, 67)",0.46153846153846156
"(58, 70)",0.46153846153846156
"(58, 72)",0.23529411764705882
"(58, 79)",0.2
"(58, 86)",0.23076923076923078
"(58, 87)",0.6666666666666666
"(58, 89)",0.5909090909090909
"(58, 93)",0.3888888888888889
"(58, 99)",0.46153846153846156
"(58, 100)",0.2727272727272727
"(58, 101)",0.3333333333333333
"(58, 103)",0.3333333333333333
"(58, 107)",0.09090909090909091
"(58, 108)",0.23076923076923078
"(58, 109)",0.29411764705882354
"(58, 110)",0.35294117647058826
"(58, 115)",0.25
"(58, 116)",0.16666666666666666
"(58, 117)",0.5294117647058824
"(58, 119)",0.4
"(58, 129)",0.17647058823529413
"(58, 130)",0.5
"(58, 131)",0.5625
"(58, 137)",0.5555555555555556
"(58, 142)",0.7777777777777778
"(58, 143)",0.38461538461538464
"(58, 144)",0.5
"(59, 59)",0.7883211678832117
"(59, 61)",0.3333333333333333
"(59, 64)",0.07692307692307693
"(59, 66)",0.4
"(59, 69)",0.6428571428571429
"(59, 70)",0.0
"(59, 71)",0.4166666666666667
"(59, 73)",0.6241610738255033
"(59, 75)",0.38461538461538464
"(59, 76)",0.29411764705882354
"(59, 77)",0.125
"(59, 81)",0.36363636363636365
"(59, 82)",0.5652173913043478
"(59, 84)",0.2727272727272727
"(59, 85)",0.5
"(59, 87)",0.3333333333333333
"(59, 88)",0.4
"(59, 94)",0.3333333333333333
"(59, 95)",0.1
"(59, 99)",0.2727272727272727
"(59, 101)",0.0
"(59, 102)",0.5362318840579711
"(59, 103)",0.2222222222222222
"(59, 104)",0.6875
"(59, 106)",0.23076923076923078
"(59, 112)",0.35
"(59, 114)",0.42857142857142855
"(59, 115)",0.23076923076923078
"(59, 117)",0.25
"(59, 118)",0.4
"(59, 120)",0.14285714285714285
"(59, 121)",0.23076923076923078
"(59, 122)",0.4
"(59, 123)",0.46153846153846156
"(59, 125)",0.5833333333333334
"(59, 130)",0.11764705882352941
"(59, 132)",0.18181818181818182
"(59, 136)",0.25
"(59, 140)",0.0
"(59, 141)",0.25
"(59, 143)",0.0
"(60, 60)",0.8775510204081632
"(60, 62)",0.1111111111111111
"(60, 63)",0.6153846153846154
"(60, 65)",0.21428571428571427
"(60, 67)",0.2
"(60, 70)",0.375
"(60, 72)",0.0
"(60, 79)",0.29411764705882354
"(60, 86)",0.47058823529411764
"(60, 87)",0.5
"(60, 89)",0.4
"(60, 93)",0.1875
"(60, 99)",0.4444444444444444
"(60, 100)",0.35294117647058826
"(60, 101)",0.2857142857142857
"(60, 103)",0.2857142857142857
"(60, 107)",0.42857142857142855
"(60, 108)",0.36363636363636365
"(60, 109)",0.125
"(60, 110)",0.3888888888888889
"(60, 115)",0.2727272727272727
"(60, 116)",0.6363636363636364
"(60, 117)",0.35294117647058826
"(60, 119)",0.4666666666666667
"(60, 129)",0.15384615384615385
"(60, 130)",0.23529411764705882
"(60, 131)",0.6
"(60, 137)",0.21428571428571427
"(60, 142)",0.6111111111111112
"(60, 143)",0.2857142857142857
"(60, 144)",0.3157894736842105
"(61, 61)",0.7586206896551724
"(61, 64)",0.1
"(61, 66)",0.125
"(61, 69)",0.4
"(61, 70)",0.06666666666666667
"(61, 71)",0.0
"(61, 73)",0.7142857142857143
"(61, 75)",0.3333333333333333
"(61, 76)",0.4
"(61, 77)",0.08333333333333333
"(61, 81)",0.671280276816609
"(61, 82)",0.26666666666666666
"(61, 84)",0.25
"(61, 85)",0.36363636363636365
"(61, 87)",0.14285714285714285
"(61, 88)",0.5
"(61, 94)",0.2222222222222222
"(61, 95)",0.5
"(61, 99)",0.0
"(61, 101)",0.26666666666666666
"(61, 102)",0.07692307692307693
"(61, 103)",0.25
"(61, 104)",0.47058823529411764
"(61, 106)",0.6235294117647059
"(61, 112)",0.21428571428571427
"(61, 114)",0.36363636363636365
"(61, 115)",0.07142857142857142
"(61, 117)",0.0
"(61, 118)",0.5324675324675324
"(61, 120)",0.46153846153846156
"(61, 121)",0.125
"(61, 122)",0.15789473684210525
"(61, 123)",0.2727272727272727
"(61, 125)",0.2857142857142857
"(61, 130)",0.25
"(61, 132)",0.1111111111111111
"(61, 136)",0.2857142857142857
"(61, 140)",0.2
"(61, 141)",0.2
"(61, 143)",0.0
"(62, 62)",0.7906976744186046
"(62, 63)",0.2727272727272727
"(62, 65)",0.2631578947368421
"(62, 67)",0.2
"(62, 70)",0.09090909090909091
"(62, 72)",0.5
"(62, 79)",0.3333333333333333
"(62, 86)",0.5833333333333334
"(62, 87)",0.2857142857142857
"(62, 89)",0.23529411764705882
"(62, 93)",0.1111111111111111
"(62, 99)",0.16666666666666666
"(62, 100)",0.18181818181818182
"(62, 101)",0.5
"(62, 103)",1.0
"(62, 107)",0.0
"(62, 108)",0.6132596685082873
"(62, 109)",0.45
"(62, 110)",0.6470588235294118
"(62, 115)",0.21428571428571427
"(62, 116)",0.0
"(62, 117)",0.11764705882352941
"(62, 119)",0.2
"(62, 129)",0.4166666666666667
"(62, 130)",0.16666666666666666
"(62, 131)",0.058823529411764705
"(62, 137)",0.625
"(62, 142)",0.21052631578947367
"(62, 143)",0.21428571428571427
"(62, 144)",0.1
"(63, 63)",0.8235294117647058
"(63, 65)",0.25
"(63, 67)",0.35294117647058826
"(63, 70)",0.17647058823529413
"(63, 72)",0.15789473684210525
"(63, 79)",0.46153846153846156
"(63, 86)",0.375
"(63, 87)",0.19047619047619047
"(63, 89)",0.42857142857142855
"(63, 93)",0.2857142857142857
"(63, 99)",0.5
"(63, 100)",0.25
"(63, 101)",0.10526315789473684
"(63, 103)",0.1111111111111111
"(63, 107)",0.08333333333333333
"(63, 108)",0.14285714285714285
"(63, 109)",0.2
"(63, 110)",0.2
"(63, 115)",0.2
"(63, 116)",0.42105263157894735
"(63, 117)",0.3333333333333333
"(63, 119)",0.7142857142857143
"(63, 129)",0.23076923076923078
"(63, 130)",0.6363636363636364
"(63, 131)",0.3333333333333333
"(63, 137)",0.3333333333333333
"(63, 142)",0.5625
"(63, 143)",0.2727272727272727
"(63, 144)",0.5833333333333334
"(64, 64)",0.7473684210526316
"(64, 66)",0.125
"(64, 69)",0.18181818181818182
"(64, 70)",0.0
"(64, 71)",0.0
"(64, 73)",0.3125
"(64, 75)",0.30612244897959184
"(64, 76)",0.3333333333333333
"(64, 77)",0.0
"(64, 81)",0.23076923076923078
"(64, 82)",0.2857142857142857
"(64, 84)",0.3333333333333333
"(64, 85)",0.25
"(64, 87)",1.0
"(64, 88)",0.2564102564102564
"(64, 94)",0.2222222222222222
"(64, 95)",0.5555555555555556
"(64, 99)",0.3
"(64, 101)",0.36363636363636365
"(64, 102)",0.375
"(64, 103)",0.16666666666666666
"(64, 104)",0.0
"(64, 106)",0.2
"(64, 112)",0.23076923076923078
"(64, 114)",0.2857142857142857
"(64, 115)",0.7241379310344828
"(64, 117)",0.08333333333333333
"(64, 118)",0.3333333333333333
"(64, 120)",0.25
"(64, 121)",0.0
"(64, 122)",0.375
"(64, 123)",0.2
"(64, 125)",0.2
"(64, 130)",0.5
"(64, 132)",0.375
"(64, 136)",0.18181818181818182
"(64, 140)",0.1
"(64, 141)",0.5
"(64, 143)",0.5555555555555556
"(65, 65)",0.8314606741573034
"(65, 67)",0.17647058823529413
"(65, 70)",0.38095238095238093
"(65, 72)",0.47368421052631576
"(65, 79)",0.3333333333333333
"(65, 86)",0.1111111111111111
"(65, 87)",0.4375
"(65, 89)",0.6666666666666666
"(65, 93)",0.6666666666666666
"(65, 99)",0.38095238095238093
"(65, 100)",0.18181818181818182
"(65, 101)",0.2857142857142857
"(65, 103)",0.3
"(65, 107)",0.26666666666666666
"(65, 108)",0.26666666666666666
"(65, 109)",0.5625
"(65, 110)",0.2222222222222222
"(65, 115)",0.55
"(65, 116)",0.625
"(65, 117)",0.3888888888888889
"(65, 119)",0.3125
"(65, 129)",0.5
"(65, 130)",0.2857142857142857
"(65, 131)",0.5714285714285714
"(65, 137)",0.29411764705882354
"(65, 142)",0.7857142857142857
"(65, 143)",0.5384615384615384
"(65, 144)",0.5294117647058824
"(66, 66)",0.773972602739726
"(66, 69)",0.15384615384615385
"(66, 70)",0.38461538461538464
"(66, 71)",0.2857142857142857
"(66, 73)",0.3333333333333333
"(66, 75)",0.589041095890411
"(66, 76)",0.721830985915493
"(66, 77)",0.125
"(66, 81)",0.38461538461538464
"(66, 82)",0.46153846153846156
"(66, 84)",0.2
"(66, 85)",0.21428571428571427
"(66, 87)",0.42857142857142855
"(66, 88)",0.6216216216216216
"(66, 94)",0.4
"(66, 95)",0.18181818181818182
"(66, 99)",0.46153846153846156
"(66, 101)",0.3
"(66, 102)",0.0
"(66, 103)",0.0
"(66, 104)",0.6363636363636364
"(66, 106)",0.625
"(66, 112)",0.5882352941176471
"(66, 114)",0.2
"(66, 115)",0.36363636363636365
"(66, 117)",0.3333333333333333
"(66, 118)",0.47368421052631576
"(66, 120)",0.16666666666666666
"(66, 121)",0.1111111111111111
"(66, 122)",0.5
"(66, 123)",0.2727272727272727
"(66, 125)",0.2
"(66, 130)",0.3333333333333333
"(66, 132)",0.5
"(66, 136)",0.36363636363636365
"(66, 140)",0.14285714285714285
"(66, 141)",0.4166666666666667
"(66, 143)",0.25
"(67, 67)",0.9
"(67, 70)",0.1111111111111111
"(67, 72)",0.21428571428571427
"(67, 79)",0.15384615384615385
"(67, 86)",0.23529411764705882
"(67, 87)",0.5
"(67, 89)",0.5454545454545454
"(67, 93)",0.21428571428571427
"(67, 99)",0.38461538461538464
"(67, 100)",0.08333333333333333
"(67, 101)",0.375
"(67, 103)",0.25
"(67, 107)",0.3333333333333333
"(67, 108)",0.1
"(67, 109)",0.21428571428571427
"(67, 110)",0.45454545454545453
"(67, 115)",0.1
"(67, 116)",0.09090909090909091
"(67, 117)",0.8461538461538461
"(67, 119)",0.6363636363636364
"(67, 129)",0.0
"(67, 130)",0.9444444444444444
"(67, 131)",0.47058823529411764
"(67, 137)",0.3
"(67, 142)",0.07692307692307693
"(67, 143)",0.8333333333333334
"(67, 144)",0.4
"(68, 68)",0.7540983606557377
"(68, 74)",0.18518518518518517
"(68, 78)",0.6
"(68, 80)",0.3333333333333333
"(68, 83)",0.26666666666666666
"(68, 90)",0.5517241379310345
"(68, 91)",0.375
"(68, 92)",0.23076923076923078
"(68, 96)",0.3448275862068966
"(68, 97)",0.6705882352941176
"(68, 98)",0.53125
"(68, 105)",0.2972972972972973
"(68, 111)",0.34615384615384615
"(68, 113)",0.696969696969697
"(68, 115)",0.3023255813953488
"(68, 123)",0.2857142857142857
"(68, 124)",0.2222222222222222
"(68, 126)",0.11538461538461539
"(68, 127)",0.3076923076923077
"(68, 128)",0.2727272727272727
"(68, 132)",0.13333333333333333
"(68, 133)",0.35135135135135137
"(68, 134)",0.25
"(68, 135)",0.3225806451612903
"(68, 138)",0.28125
"(68, 139)",0.25
"(69, 69)",0.6387096774193548
"(69, 70)",0.2222222222222222
"(69, 71)",0.1875
"(69, 73)",0.4090909090909091
"(69, 75)",0.36363636363636365
"(69, 76)",0.16666666666666666
"(69, 77)",0.5
"(69, 81)",0.2631578947368421
"(69, 82)",0.4852941176470588
"(69, 84)",0.2222222222222222
"(69, 85)",0.5384615384615384
"(69, 87)",0.3333333333333333
"(69, 88)",0.21428571428571427
"(69, 94)",0.2727272727272727
"(69, 95)",0.125
"(69, 99)",0.6
"(69, 101)",0.4
"(69, 102)",0.4318181818181818
"(69, 103)",0.1
"(69, 104)",0.2
"(69, 106)",0.08333333333333333
"(69, 112)",0.6
"(69, 114)",0.6643109540636042
"(69, 115)",0.23076923076923078
"(69, 117)",0.15384615384615385
"(69, 118)",0.125
"(69, 120)",0.375
"(69, 121)",0.13333333333333333
"(69, 122)",0.6428571428571429
"(69, 123)",0.4578313253012048
"(69, 125)",0.09090909090909091
"(69, 130)",0.4
"(69, 132)",0.0
"(69, 136)",0.2
"(69, 140)",0.3333333333333333
"(69, 141)",0.125
"(69, 143)",0.2
"(70, 70)",0.8134328358208955
"(70, 71)",0.0
"(70, 72)",0.2
"(70, 73)",0.8888888888888888
"(70, 75)",0.34285714285714286
"(70, 76)",0.15384615384615385
"(70, 77)",0.42857142857142855
"(70, 79)",0.4666666666666667
"(70, 81)",0.0
"(70, 82)",0.3157894736842105
"(70, 84)",0.6666666666666666
"(70, 85)",0.6
"(70, 86)",0.16666666666666666
"(70, 87)",0.5238095238095238
"(70, 88)",0.23684210526315788
"(70, 89)",0.35714285714285715
"(70, 93)",0.35714285714285715
"(70, 94)",0.6097560975609756
"(70, 95)",0.4
"(70, 99)",0.7039586919104991
"(70, 100)",0.26666666666666666
"(70, 101)",0.25
"(70, 102)",0.16666666666666666
"(70, 103)",0.23333333333333334
"(70, 104)",0.375
"(70, 106)",0.2
"(70, 107)",0.4166666666666667
"(70, 108)",0.3076923076923077
"(70, 109)",0.21052631578947367
"(70, 110)",0.3
"(70, 112)",0.36363636363636365
"(70, 114)",0.375
"(70, 115)",0.24390243902439024
"(70, 116)",0.4
"(70, 117)",0.24324324324324326
"(70, 118)",0.3023255813953488
"(70, 119)",0.4444444444444444
"(70, 120)",0.6086956521739131
"(70, 121)",0.0
"(70, 122)",0.0
"(70, 123)",0.25
"(70, 125)",0.5
"(70, 129)",0.2857142857142857
"(70, 130)",0.4722222222222222
"(70, 131)",0.9285714285714286
"(70, 132)",0.14285714285714285
"(70, 136)",0.0
"(70, 137)",0.3
"(70, 140)",0.1
"(70, 141)",0.3
"(70, 142)",0.23529411764705882
"(70, 143)",0.16666666666666666
"(70, 144)",0.9
"(71, 71)",0.7448979591836735
"(71, 73)",0.2
"(71, 75)",0.3888888888888889
"(71, 76)",0.14285714285714285
"(71, 77)",0.25
"(71, 81)",0.2
"(71, 82)",0.3333333333333333
"(71, 84)",0.5
"(71, 85)",0.25
"(71, 87)",0.2
"(71, 88)",0.4
"(71, 94)",0.4166666666666667
"(71, 95)",0.375
"(71, 99)",0.0
"(71, 101)",0.7209302325581395
"(71, 102)",0.25
"(71, 103)",0.6956521739130435
"(71, 104)",0.2222222222222222
"(71, 106)",0.16666666666666666
"(71, 112)",0.0
"(71, 114)",0.38461538461538464
"(71, 115)",0.2
"(71, 117)",0.375
"(71, 118)",0.4
"(71, 120)",0.25
"(71, 121)",0.8333333333333334
"(71, 122)",0.6
"(71, 123)",0.13333333333333333
"(71, 125)",0.4
"(71, 130)",0.0
"(71, 132)",0.0
"(71, 136)",0.4666666666666667
"(71, 140)",0.6926829268292682
"(71, 141)",0.0
"(71, 143)",0.4
"(72, 72)",0.7708333333333334
"(72, 79)",0.07142857142857142
"(72, 86)",0.47058823529411764
"(72, 87)",0.4444444444444444
"(72, 89)",0.1111111111111111
"(72, 93)",0.7
"(72, 99)",0.26666666666666666
"(72, 100)",0.6555555555555556
"(72, 101)",0.35714285714285715
"(72, 103)",0.42857142857142855
"(72, 107)",0.15789473684210525
"(72, 108)",0.5454545454545454
"(72, 109)",0.4444444444444444
"(72, 110)",0.6842105263157895
"(72, 115)",0.1111111111111111
"(72, 116)",0.18181818181818182
"(72, 117)",0.15384615384615385
"(72, 119)",0.21428571428571427
"(72, 129)",0.5333333333333333
"(72, 130)",0.23076923076923078
"(72, 131)",0.14285714285714285
"(72, 137)",0.6
"(72, 142)",0.3333333333333333
"(72, 143)",0.3333333333333333
"(72, 144)",0.16666666666666666
"(73, 73)",0.697841726618705
"(73, 75)",0.2727272727272727
"(73, 76)",0.3333333333333333
"(73, 77)",0.0
"(73, 81)",0.4666666666666667
"(73, 82)",0.5517241379310345
"(73, 84)",0.5454545454545454
"(73, 85)",0.6666666666666666
"(73, 87)",0.75
"(73, 88)",0.4
"(73, 94)",0.08333333333333333
"(73, 95)",0.46153846153846156
"(73, 99)",0.3
"(73, 101)",0.16666666666666666
"(73, 102)",0.44776119402985076
"(73, 103)",0.2222222222222222
"(73, 104)",0.6153846153846154
"(73, 106)",0.3
"(73, 112)",0.6153846153846154
"(73, 114)",0.3333333333333333
"(73, 115)",0.21428571428571427
"(73, 117)",0.2727272727272727
"(73, 118)",0.26666666666666666
"(73, 120)",0.15384615384615385
"(73, 121)",0.4
"(73, 122)",0.0
"(73, 123)",0.3157894736842105
"(73, 125)",0.42857142857142855
"(73, 130)",0.2857142857142857
"(73, 132)",0.3
"(73, 136)",0.5
"(73, 140)",0.35294117647058826
"(73, 141)",0.14285714285714285
"(73, 143)",0.375
"(74, 74)",0.6335877862595419
"(74, 78)",0.16666666666666666
"(74, 80)",0.410958904109589
"(74, 83)",0.32653061224489793
"(74, 90)",0.3181818181818182
"(74, 91)",0.34375
"(74, 92)",0.36363636363636365
"(74, 96)",0.29577464788732394
"(74, 97)",0.27419354838709675
"(74, 98)",0.375
"(74, 105)",0.3170731707317073
"(74, 111)",0.3484848484848485
"(74, 113)",0.35135135135135137
"(74, 115)",0.4603174603174603
"(74, 123)",0.3230769230769231
"(74, 124)",0.5806451612903226
"(74, 126)",0.225
"(74, 127)",0.24242424242424243
"(74, 128)",0.5180722891566265
"(74, 132)",0.125
"(74, 133)",0.2608695652173913
"(74, 134)",0.1951219512195122
"(74, 135)",0.3333333333333333
"(74, 138)",0.2
"(74, 139)",0.4473684210526316
"(75, 75)",0.6840390879478827
"(75, 76)",0.5232558139534884
"(75, 77)",0.4444444444444444
"(75, 81)",0.3076923076923077
"(75, 82)",0.4583333333333333
"(75, 84)",0.25
"(75, 85)",0.16666666666666666
"(75, 87)",0.3
"(75, 88)",0.6286701208981001
"(75, 94)",0.4444444444444444
"(75, 95)",0.2222222222222222
"(75, 99)",0.15384615384615385
"(75, 101)",0.17142857142857143
"(75, 102)",0.3559322033898305
"(75, 103)",0.17391304347826086
"(75, 104)",0.3333333333333333
"(75, 106)",0.23255813953488372
"(75, 112)",0.6521739130434783
"(75, 114)",0.5
"(75, 115)",0.24444444444444444
"(75, 117)",0.3225806451612903
"(75, 118)",0.4067796610169492
"(75, 120)",0.1
"(75, 121)",0.1111111111111111
"(75, 122)",0.15384615384615385
"(75, 123)",0.2857142857142857
"(75, 125)",0.5
"(75, 130)",0.40625
"(75, 132)",0.36363636363636365
"(75, 136)",0.375
"(75, 140)",0.15384615384615385
"(75, 141)",0.42857142857142855
"(75, 143)",0.2
"(76, 76)",0.6993006993006993
"(76, 77)",0.14285714285714285
"(76, 81)",0.3125
"(76, 82)",0.2727272727272727
"(76, 84)",0.5
"(76, 85)",0.25
"(76, 87)",0.2857142857142857
"(76, 88)",0.6419753086419753
"(76, 94)",0.3333333333333333
"(76, 95)",0.375
"(76, 99)",0.15384615384615385
"(76, 101)",0.23529411764705882
"(76, 102)",0.2727272727272727
"(76, 103)",0.2222222222222222
"(76, 104)",0.5
"(76, 106)",0.29411764705882354
"(76, 112)",0.4117647058823529
"(76, 114)",0.21428571428571427
"(76, 115)",0.3333333333333333
"(76, 117)",0.2222222222222222
"(76, 118)",0.42857142857142855
